Timestamp,Building 33 - 33 Gas (raw),Building 34 - 34-CT-1 Makeup (raw),Building 34 - 34-CT-2 Makeup (raw),Building 50 - 50 East Side Gas (raw),Building 50 - 50 West Side Gas (raw),Building 50 - 50A-CT-5 Makeup (raw),Building 50 - 50A-CT-6 Makeup (raw),Building 50 - 50B-CT-4 Makeup (raw),Building 50 - 50B-CT-4_5 Drain Flow (raw),Building 50 - 50B-CT-4_5 Makeup f/50 (raw),Building 50 - 50B-CT-5 Makeup (raw),Building 62 - 62 Gas (raw),"Building 62 - 62-CT-1,2 Blowdown (raw)","Building 62 - 62-CT-1,2 Makeup (raw)",Building 66 - 66 Gas (raw),Building 70 - B70 Gas (raw),Building 70A - B70A Gas (raw),Building 71 - 71 Gas (raw),Building 71 - 71-CT-4 Blowdown (raw),Building 71 - 71-CT-4 Makeup (raw),Building 76 - 76 Gas (raw),Building 88 - 88 Gas (raw),Building 88 - 88-CT-2 Blowdown (raw),Building 88 - 88-CT-2 Makeup (raw)
2019-06-24 13:55,10426700.0,,,12283100.0,20922720.0,1978367.0,86987.0,15460.0,217540.0,143980.0,9808280.0,,122410.0,3054012.0,,4836204.7,23480.0,514820.0,152520.0,2216280.0,,4155120.0,438762.0,4197171.0
2019-06-24 13:56,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 13:58,,,,,,,,,,,,1284030.0,,,,,,,,,344820.0,,,
2019-06-24 14:00,10426720.0,,,12283100.0,20922720.0,1978377.0,86987.0,15460.0,217540.0,143980.0,9808300.0,,122410.0,3054025.0,1671470.0,4836204.7,23480.0,514820.0,152520.0,2216290.0,344820.0,4155120.0,438762.0,4197174.0
2019-06-24 14:02,,,,,,,,,,,,1284040.0,,,,,,,,,,,,
2019-06-24 14:05,10426740.0,,,12283200.0,20922720.0,1978387.0,86987.0,15460.0,217550.0,143980.0,9808330.0,1284040.0,122410.0,3054040.0,,4836204.7,23480.0,,152520.0,2216300.0,,,,
2019-06-24 14:06,,,,,,,,,,,,,,,,,,,,,344820.0,4155120.0,,
2019-06-24 14:08,,,,,,,,,,,,,,,1671470.0,,,514820.0,,,,,438762.0,4197177.0
2019-06-24 14:10,,,,12283200.0,20922770.0,1978397.0,86987.0,15460.0,217550.0,143980.0,9808350.0,1284040.0,122410.0,3054054.0,,4836204.7,23480.0,514820.0,152520.0,2216310.0,,4155120.0,438762.0,4197182.0
2019-06-24 14:13,10426750.0,,,,,,,,,,,,,,1671470.0,,,,,,344820.0,,,
2019-06-24 14:15,10426750.0,,,12283200.0,20922810.0,1978406.0,86987.0,15460.0,217560.0,143980.0,9808370.0,1284040.0,122410.0,3054068.0,,4836204.7,23480.0,514820.0,152520.0,2216320.0,,,,
2019-06-24 14:16,,,,,,,,,,,,,,,,,,,,,344820.0,4155120.0,438762.0,4197192.0
2019-06-24 14:20,10426750.0,,,12283200.0,20922810.0,1978417.0,86987.0,15460.0,217570.0,143980.0,9808390.0,1284040.0,122410.0,3054082.0,,4836204.7,23480.0,,152520.0,2216330.0,,,,
2019-06-24 14:21,,,,,,,,,,,,,,,1671470.0,,,,,,344820.0,4155120.0,438762.0,4197194.0
2019-06-24 14:23,,,,,,,,,,,,,,,,,,514820.0,,,,,,
2019-06-24 14:30,10426750.0,,,12283300.0,20922900.0,1978437.0,86987.0,15460.0,217580.0,143980.0,9808430.0,1284040.0,,,,4836204.7,23480.0,514820.0,152520.0,2216340.0,,4155120.0,438762.0,4197196.0
2019-06-24 14:33,,,,,,,,,,,,,,,1671470.0,,,,,,344820.0,,,
2019-06-24 14:35,,,,12283300.0,20922900.0,1978448.0,86987.0,15460.0,217580.0,143980.0,9808450.0,,,,,4836204.7,23480.0,514820.0,152520.0,2216350.0,,4155120.0,438762.0,4197196.0
2019-06-24 14:36,,,,,,,,,,,,,122410.0,3054125.0,,,,,,,,,,
2019-06-24 14:37,,,,,,,,,,,,1284040.0,,,,,,,,,,,,
2019-06-24 14:38,10426750.0,,,,,,,,,,,,,,1671470.0,,,,,,344830.0,,,
2019-06-24 14:40,10426750.0,,,12283300.0,20922940.0,1978458.0,86987.0,15460.0,217590.0,143980.0,9808470.0,1284050.0,,,,4836204.7,23480.0,514820.0,152520.0,2216360.0,344830.0,4155120.0,438762.0,4197196.0
2019-06-24 14:42,,,,,,,,,,,,,122410.0,3054142.0,,,,,,,,,,
2019-06-24 14:43,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 14:49,10426750.0,,,12283400.0,20922940.0,1978477.0,86987.0,15460.0,217600.0,143980.0,9808510.0,1284050.0,,,1671470.0,4836204.7,23480.0,,152520.0,2216380.0,,4155120.0,438762.0,4197200.0
2019-06-24 14:51,,,,,,,,,,,,,122410.0,3054168.0,,,,,,,,,,
2019-06-24 14:52,,,,,,,,,,,,,,,,,,514820.0,,,344830.0,,,
2019-06-24 14:55,10426770.0,,,12283400.0,20922940.0,1978489.0,86987.0,15460.0,217600.0,143980.0,9808540.0,1284050.0,122410.0,3054179.0,,4836204.7,23480.0,514820.0,152520.0,2216390.0,,4155120.0,,
2019-06-24 14:56,,,,,,,,,,,,,,,,,,,,,344830.0,,438762.0,4197201.0
2019-06-24 14:58,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 15:00,,,,12283400.0,20922940.0,1978499.0,86987.0,15460.0,217610.0,143980.0,9808560.0,,,,,4836204.7,23480.0,514820.0,152520.0,2216400.0,344830.0,4155120.0,438762.0,4197203.0
2019-06-24 15:02,,,,,,,,,,,,,122410.0,3054203.0,,,,,,,,,,
2019-06-24 15:03,,,,,,,,,,,,1284050.0,,,,,,,,,,,,
2019-06-24 15:10,,,,12283500.0,20923010.0,1978519.0,86987.0,15460.0,217620.0,143980.0,9808600.0,1284050.0,122410.0,3054226.0,,4836204.7,23480.0,514820.0,152520.0,2216420.0,344830.0,,438762.0,4197203.0
2019-06-24 15:11,10426870.0,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24 15:13,,,,,,,,,,,,,,,1671470.0,,,,,,,4155120.0,,
2019-06-24 15:15,,,,12283500.0,20923060.0,1978529.0,86987.0,15460.0,217620.0,143980.0,9808620.0,1284050.0,122410.0,3054242.0,,4836204.7,23480.0,514820.0,152520.0,2216430.0,,4155120.0,,
2019-06-24 15:16,,,,,,,,,,,,,,,1671470.0,,,,,,,,438762.0,4197203.0
2019-06-24 15:20,,,,12283500.0,20923060.0,1978539.0,86987.0,15460.0,217630.0,143980.0,9808640.0,1284060.0,122410.0,3054257.0,,4836204.7,23480.0,514820.0,152520.0,2216430.0,,4155120.0,438762.0,4197203.0
2019-06-24 15:21,10426890.0,,,,,,,,,,,,,,,,,,,,344830.0,,,
2019-06-24 15:22,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 15:25,10426910.0,,,,20923100.0,1978549.0,86987.0,15460.0,217630.0,143980.0,9808660.0,1284060.0,122410.0,3054271.0,,4836204.7,23480.0,514830.0,152520.0,2216440.0,344830.0,4155120.0,438762.0,4197203.0
2019-06-24 15:28,,,,12283500.0,,,,,,,,,,,,,,,,,,,,
2019-06-24 15:30,10426920.0,,,12283500.0,20923130.0,1978559.0,86987.0,15460.0,217640.0,143980.0,9808680.0,1284060.0,122410.0,3054285.0,,4836204.7,23480.0,514830.0,152520.0,2216450.0,344830.0,4155120.0,438762.0,4197203.0
2019-06-24 15:31,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 15:39,10426940.0,,,12283600.0,20923190.0,1978577.0,86987.0,15460.0,217650.0,143980.0,9808720.0,1284060.0,122410.0,3054311.0,,4836204.7,23480.0,514830.0,152520.0,2216470.0,,4155120.0,438762.0,4197203.0
2019-06-24 15:40,,,,,,,,,,,,,,,,,,,,,344830.0,,,
2019-06-24 15:42,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 15:45,10426940.0,,,12283600.0,20923190.0,1978588.0,86987.0,15460.0,217650.0,143980.0,9808740.0,1284060.0,122410.0,3054328.0,,4836204.7,23480.0,514830.0,152520.0,2216480.0,,4155120.0,,
2019-06-24 15:46,,,,,,,,,,,,,,,,,,,,,344830.0,,,
2019-06-24 15:48,,,,,,,,,,,,,,,1671470.0,,,,,,,,438762.0,4197203.0
2019-06-24 15:50,10426940.0,,,12283600.0,20923230.0,1978598.0,86987.0,15460.0,217660.0,143980.0,9808770.0,1284070.0,122410.0,3054342.0,1671470.0,4836204.7,23480.0,514830.0,152520.0,2216490.0,,4155120.0,438762.0,4197203.0
2019-06-24 15:53,,,,,,,,,,,,,,,,,,,,,344830.0,,,
2019-06-24 15:55,10426940.0,,,12283600.0,20923230.0,1978608.0,86987.0,15460.0,217660.0,143980.0,9808790.0,,122410.0,3054357.0,,4836204.7,23480.0,514830.0,152520.0,2216500.0,344830.0,4155120.0,438762.0,4197203.0
2019-06-24 15:56,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 15:57,,,,,,,,,,,,1284070.0,,,,,,,,,,,,
2019-06-24 16:05,10426940.0,,,12283700.0,20923270.0,1978628.0,86987.0,15460.0,217670.0,143980.0,9808830.0,,122410.0,3054385.0,,4836204.7,23480.0,514830.0,152520.0,2216510.0,344830.0,4155120.0,438762.0,4197203.0
2019-06-24 16:07,,,,,,,,,,,,1284070.0,,,1671470.0,,,,,,,,,
2019-06-24 16:10,10426940.0,,,12283700.0,20923270.0,1978638.0,86987.0,15460.0,217670.0,143980.0,9808850.0,1284070.0,122410.0,3054399.0,,4836204.7,23480.0,514830.0,152520.0,2216520.0,344830.0,4155120.0,438762.0,4197203.0
2019-06-24 16:12,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 16:15,10426940.0,,,12283700.0,20923270.0,,,15460.0,217680.0,143980.0,9808870.0,,122410.0,3054413.0,,4836204.7,23480.0,514830.0,152520.0,2216530.0,344830.0,4155120.0,438762.0,4197203.0
2019-06-24 16:17,,,,,,1978652.0,86987.0,,,,,1284070.0,,,,,,,,,,,,
2019-06-24 16:18,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 16:20,10426940.0,,,12283700.0,20923270.0,1978657.0,86987.0,15460.0,217680.0,143980.0,9808890.0,,122410.0,3054427.0,,4836204.7,23480.0,514830.0,152520.0,2216540.0,344830.0,4155120.0,438762.0,4197203.0
2019-06-24 16:22,,,,,,,,,,,,1284070.0,,,1671470.0,,,,,,,,,
2019-06-24 16:25,10426940.0,,,12283800.0,20923300.0,1978668.0,86987.0,15460.0,217690.0,143980.0,9808910.0,,,,,4836204.7,23480.0,514830.0,152520.0,2216550.0,,,,
2019-06-24 16:26,,,,,,,,,,,,,,,,,,,,,344830.0,4155120.0,438762.0,4197203.0
2019-06-24 16:35,10426940.0,,,12283800.0,20923390.0,1978687.0,86987.0,15460.0,217690.0,143980.0,9808960.0,,,,,4836204.7,23480.0,514830.0,152520.0,2216570.0,344830.0,4155120.0,438762.0,4197203.0
2019-06-24 16:36,,,,,,,,,,,,1284080.0,122410.0,3054470.0,1671470.0,,,,,,,,,
2019-06-24 16:40,10426940.0,,,12283800.0,20923390.0,1978697.0,86987.0,15460.0,217700.0,143980.0,9808980.0,1284080.0,122410.0,3054481.0,,4836204.7,23480.0,514830.0,152520.0,2216570.0,,4155120.0,438762.0,4197203.0
2019-06-24 16:41,,,,,,,,,,,,,,,1671470.0,,,,,,344840.0,,,
2019-06-24 16:45,10426940.0,,,12283900.0,20923430.0,1978707.0,86987.0,15460.0,217700.0,143980.0,9809000.0,1284080.0,,,,4836204.7,23480.0,514830.0,152520.0,2216580.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 16:48,,,,,,,,,,,,,122410.0,3054502.0,1671470.0,,,,,,,,,
2019-06-24 16:55,10426940.0,,,12283900.0,20923470.0,1978727.0,86987.0,15460.0,217710.0,143980.0,9809040.0,,,,1671470.0,4836204.7,23480.0,514840.0,152520.0,2216600.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 16:58,,,,,,,,,,,,1284080.0,122410.0,3054528.0,,,,,,,,,,
2019-06-24 17:00,10426940.0,,,12283900.0,20923510.0,1978737.0,86987.0,15460.0,217710.0,143980.0,9809060.0,1284090.0,122410.0,3054534.0,1671470.0,,,514840.0,152520.0,2216610.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 17:03,,,,,,,,,,,,,,,,4836204.7,23480.0,,,,,,,
2019-06-24 17:05,10426940.0,,,12283900.0,20923510.0,1978747.0,86987.0,15460.0,217710.0,143980.0,9809080.0,,122410.0,3054548.0,,4836204.7,23480.0,514840.0,152520.0,2216620.0,,4155120.0,438762.0,4197203.0
2019-06-24 17:07,,,,,,,,,,,,1284090.0,,,,,,,,,,,,
2019-06-24 17:08,,,,,,,,,,,,,,,1671470.0,,,,,,344840.0,,,
2019-06-24 17:10,10426940.0,,,12284000.0,20923510.0,1978757.0,86987.0,15460.0,217720.0,143980.0,9809100.0,1284090.0,,,1671470.0,4836204.7,23480.0,514840.0,152520.0,2216630.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 17:15,10426940.0,,,12284000.0,20923510.0,1978767.0,86987.0,,,,,1284090.0,,,,4836204.7,23480.0,514840.0,152520.0,2216640.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 17:16,,,,,,,,,,,,,122410.0,3054580.0,1671470.0,,,,,,,,,
2019-06-24 17:18,,,,,,,,15460.0,217720.0,143980.0,9809140.0,,,,,,,,,,,,,
2019-06-24 17:21,10426940.0,,,12284000.0,20923510.0,1978779.0,86987.0,15460.0,217720.0,143980.0,9809150.0,1284090.0,122410.0,3054592.0,,4836204.7,23480.0,514850.0,152520.0,2216640.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 17:23,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 17:30,10426940.0,,,12284000.0,20923590.0,1978798.0,86987.0,15460.0,217730.0,143980.0,9809190.0,1284090.0,122410.0,3054616.0,1671470.0,4836204.7,23480.0,514850.0,152520.0,2216660.0,,4155120.0,438762.0,4197203.0
2019-06-24 17:33,,,,,,,,,,,,,,,,,,,,,344840.0,,,
2019-06-24 17:35,10426940.0,,,12284100.0,20923610.0,1978808.0,86987.0,15460.0,217730.0,143980.0,9809210.0,1284100.0,,,,4836204.7,23480.0,514850.0,152520.0,2216670.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 17:38,,,,,,,,,,,,,122410.0,3054637.0,,,,,,,,,,
2019-06-24 17:40,10426940.0,,,12284100.0,20923650.0,1978819.0,86987.0,15460.0,217730.0,143980.0,9809230.0,,122410.0,3054642.0,,4836204.7,23480.0,514850.0,152520.0,2216670.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 17:43,,,,,,,,,,,,1284100.0,,,,,,,,,,,,
2019-06-24 17:45,,,,,,1978830.0,86987.0,15460.0,217740.0,143980.0,9809260.0,,122410.0,3054656.0,,,,,152520.0,2216680.0,,,,
2019-06-24 17:46,10426940.0,,,12284100.0,20923650.0,,,,,,,1284100.0,,,,4836204.7,23480.0,514850.0,,,,4155120.0,438762.0,4197203.0
2019-06-24 17:48,,,,,,,,,,,,,,,1671470.0,,,,,,344840.0,,,
2019-06-24 17:55,,,,12284100.0,20923690.0,1978849.0,86987.0,,,,,1284100.0,122410.0,3054680.0,,4836204.7,23480.0,,152520.0,2216700.0,,,,
2019-06-24 17:56,10426940.0,,,,,,,,,,,,,,,,,514860.0,,,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 17:58,,,,,,,,15460.0,217740.0,143980.0,9809310.0,,,,,,,,,,,,,
2019-06-24 18:05,10426940.0,,,12284200.0,20923730.0,1978868.0,86987.0,15460.0,217740.0,143980.0,9809340.0,,122410.0,3054702.0,,4836204.7,23480.0,514860.0,152520.0,2216710.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 18:06,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 18:07,,,,,,,,,,,,1284110.0,,,,,,,,,,,,
2019-06-24 18:10,,,,12284200.0,20923770.0,1978879.0,86987.0,15460.0,217750.0,143980.0,9809360.0,,122410.0,3054712.0,,4836204.7,23480.0,,152520.0,2216720.0,,,,
2019-06-24 18:11,10426940.0,,,,,,,,,,,,,,1671470.0,,,514870.0,,,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 18:13,,,,,,,,,,,,1284110.0,,,,,,,,,,,,
2019-06-24 18:20,10426950.0,,,12284300.0,20923810.0,1978898.0,86987.0,15460.0,217750.0,143980.0,9809410.0,,,,,4836204.7,23480.0,514870.0,152520.0,2216730.0,,4155120.0,,
2019-06-24 18:23,,,,,,,,,,,,1284110.0,122410.0,3054736.0,,,,,,,,,,
2019-06-24 18:25,10427010.0,,,12284300.0,20923810.0,1978907.0,86987.0,15460.0,217750.0,143980.0,9809430.0,1284110.0,122410.0,3054740.0,,4836204.7,23480.0,514880.0,152520.0,2216740.0,,4155120.0,,
2019-06-24 18:26,,,,,,,,,,,,,,,,,,,,,344840.0,,438762.0,4197203.0
2019-06-24 18:30,10427080.0,,,12284300.0,20923810.0,1978917.0,86987.0,15460.0,217750.0,143980.0,9809450.0,1284110.0,,,,4836204.7,23480.0,514880.0,152520.0,2216740.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 18:33,,,,,,,,,,,,,122410.0,3054753.0,1671470.0,,,,,,,,,
2019-06-24 18:35,10427120.0,,,12284300.0,20923810.0,1978927.0,86987.0,15460.0,217750.0,143980.0,9809470.0,1284120.0,122410.0,3054757.0,,4836204.7,23480.0,514880.0,152520.0,2216750.0,,4155120.0,,
2019-06-24 18:38,,,,,,,,,,,,,,,1671470.0,,,,,,344840.0,,438762.0,4197203.0
2019-06-24 18:45,10427140.0,,,12284400.0,20923860.0,1978946.0,86987.0,15460.0,217750.0,143980.0,9809510.0,1284120.0,122410.0,3054774.0,,4836204.7,23480.0,514880.0,152520.0,2216760.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 18:50,10427150.0,,,12284400.0,20923900.0,1978956.0,86987.0,15460.0,217750.0,143980.0,9809540.0,,122410.0,3054782.0,,4836204.7,23480.0,514880.0,152520.0,2216760.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 18:51,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 18:52,,,,,,,,,,,,1284120.0,,,,,,,,,,,,
2019-06-24 18:55,10427170.0,,,12284400.0,20923930.0,1978965.0,86987.0,,,,,,122410.0,3054791.0,,4836204.7,23480.0,514880.0,152520.0,2216770.0,344840.0,4155120.0,438762.0,4197203.0
2019-06-24 18:57,,,,,,,,15460.0,217750.0,143980.0,9809570.0,,,,,,,,,,,,,
2019-06-24 18:58,,,,,,,,,,,,1284120.0,,,1671470.0,,,,,,,,,
2019-06-24 19:00,,,,12284400.0,20923950.0,1978975.0,86987.0,15460.0,217750.0,143980.0,9809580.0,1284120.0,,,,4836204.7,23480.0,,152520.0,2216770.0,,,,
2019-06-24 19:01,10427180.0,,,,,,,,,,,,,,,,,514890.0,,,344850.0,4155120.0,438762.0,4197203.0
2019-06-24 19:02,,,,,,,,,,,,,122410.0,3054801.0,,,,,,,,,,
2019-06-24 19:03,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 19:10,,,,12284500.0,20924010.0,1978993.0,86987.0,15460.0,217750.0,143980.0,9809620.0,,122410.0,3054812.0,,4836204.7,23480.0,514890.0,152520.0,2216770.0,,,,
2019-06-24 19:11,10427200.0,,,,,,,,,,,,,,,,,,,,344850.0,4155290.0,438762.0,4197203.0
2019-06-24 19:13,,,,,,,,,,,,1284130.0,,,1671470.0,,,,,,,,,
2019-06-24 19:15,,,,12284500.0,20924030.0,1979003.0,86987.0,15460.0,217750.0,143980.0,9809640.0,,122410.0,3054818.0,,4836204.7,23480.0,514890.0,152520.0,2216770.0,,4155340.0,,
2019-06-24 19:16,,,,,,,,,,,,,,,1671470.0,,,,,,,,438762.0,4197203.0
2019-06-24 19:18,,,,,,,,,,,,1284130.0,,,,,,,,,,,,
2019-06-24 19:20,,,,12284500.0,20924070.0,1979012.0,86987.0,15460.0,217750.0,143980.0,9809670.0,1284130.0,,,,4836204.7,23480.0,514890.0,152520.0,2216770.0,,4155340.0,438762.0,4197203.0
2019-06-24 19:21,10427220.0,,,,,,,,,,,,,,,,,,,,344850.0,,,
2019-06-24 19:22,,,,,,,,,,,,,122410.0,3054828.0,,,,,,,,,,
2019-06-24 19:23,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 19:25,,,,12284500.0,20924080.0,1979022.0,86987.0,15460.0,217750.0,143980.0,9809690.0,1284130.0,122410.0,3054831.0,,4836204.7,23480.0,514890.0,152520.0,2216770.0,,,,
2019-06-24 19:26,,,,,,,,,,,,,,,,,,,,,344850.0,4155340.0,438762.0,4197203.0
2019-06-24 19:28,10427220.0,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 19:35,10427220.0,,,12284600.0,20924150.0,1979040.0,86987.0,15460.0,217750.0,143980.0,9809730.0,1284140.0,122410.0,3054844.0,,4836204.7,23480.0,514900.0,152520.0,2216780.0,,4155390.0,438762.0,4197203.0
2019-06-24 19:38,,,,,,,,,,,,,,,1671470.0,,,,,,344850.0,,,
2019-06-24 19:40,,,,12284600.0,20924150.0,1979049.0,86987.0,15460.0,217750.0,143980.0,9809750.0,1284140.0,122410.0,3054850.0,,4836204.7,23480.0,514900.0,152520.0,2216780.0,344850.0,4155390.0,438762.0,4197203.0
2019-06-24 19:43,10427220.0,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 19:45,10427220.0,,,12284600.0,20924190.0,1979057.0,86987.0,15460.0,217750.0,143980.0,9809770.0,,,,,4836204.7,23480.0,514900.0,152520.0,2216780.0,,4155410.0,438762.0,4197203.0
2019-06-24 19:46,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 19:48,,,,,,,,,,,,1284140.0,122410.0,3054859.0,,,,,,,,,,
2019-06-24 19:50,10427220.0,,,,20924220.0,1979066.0,86987.0,15460.0,217750.0,143980.0,9809800.0,1284140.0,122410.0,3054861.0,,4836204.7,23480.0,514900.0,152520.0,2216780.0,,4155410.0,438762.0,4197203.0
2019-06-24 19:51,,,,,,,,,,,,,,,1671470.0,,,,,,344850.0,,,
2019-06-24 19:53,,,,12284700.0,,,,,,,,,,,,,,,,,,,,
2019-06-24 19:55,10427220.0,,,12284700.0,20924230.0,1979075.0,86987.0,15460.0,217750.0,143980.0,9809820.0,1284150.0,122410.0,3054867.0,,4836204.7,23480.0,514900.0,152520.0,2216780.0,344850.0,4155410.0,438762.0,4197203.0
2019-06-24 19:58,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 20:00,10427240.0,,,12284700.0,20924270.0,1979084.0,86987.0,15460.0,217750.0,143980.0,9809840.0,1284150.0,122410.0,3054873.0,,4836204.7,23480.0,514900.0,152520.0,2216790.0,344850.0,4155410.0,438762.0,4197203.0
2019-06-24 20:03,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 20:05,10427280.0,,,12284700.0,20924270.0,1979093.0,86987.0,15460.0,217750.0,143980.0,9809860.0,1284150.0,122410.0,3054878.0,,4836204.7,23480.0,514900.0,152520.0,2216790.0,,4155440.0,438762.0,4197203.0
2019-06-24 20:06,,,,,,,,,,,,,,,1671470.0,,,,,,344850.0,,,
2019-06-24 20:15,10427330.0,,,12284800.0,20924310.0,1979111.0,86987.0,15460.0,217750.0,143980.0,9809900.0,1284150.0,122410.0,3054889.0,,4836204.7,23480.0,514910.0,152520.0,2216790.0,,,,
2019-06-24 20:16,,,,,,,,,,,,,,,,,,,,,,4155440.0,438762.0,4197203.0
2019-06-24 20:18,,,,,,,,,,,,,,,1671470.0,,,,,,344850.0,,,
2019-06-24 20:20,10427340.0,,,12284800.0,20924330.0,1979120.0,86987.0,15460.0,217750.0,143980.0,9809910.0,1284160.0,122410.0,3054894.0,1671470.0,4836204.7,23480.0,514910.0,152520.0,2216790.0,344850.0,4155480.0,438762.0,4197203.0
2019-06-24 20:29,10427360.0,,,12284800.0,20924350.0,1979138.0,86987.0,15460.0,217750.0,143980.0,9809910.0,1284160.0,,,,4836204.7,23480.0,514910.0,152520.0,2216800.0,344850.0,4155480.0,438762.0,4197203.0
2019-06-24 20:30,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 20:31,,,,,,,,,,,,,122410.0,3054906.0,,,,,,,,,,
2019-06-24 20:35,,,,,,1979150.0,86987.0,15460.0,217760.0,143980.0,9809910.0,,,,,,,,152520.0,2216810.0,,,,
2019-06-24 20:36,10427370.0,,,,20924390.0,,,,,,,1284160.0,122410.0,3054910.0,,4836204.7,23480.0,514910.0,,,344850.0,4155500.0,438762.0,4197203.0
2019-06-24 20:38,,,,12284900.0,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 20:45,10427390.0,,,12284900.0,20924430.0,1979167.0,86987.0,15460.0,217770.0,143980.0,9809920.0,1284170.0,122410.0,3054920.0,1671470.0,4836204.7,23480.0,514920.0,152520.0,2216810.0,344850.0,4155500.0,438762.0,4197203.0
2019-06-24 20:50,10427400.0,,,12284900.0,20924460.0,1979177.0,86987.0,15460.0,217770.0,143980.0,9809940.0,1284170.0,,,,4836204.7,23480.0,514920.0,152520.0,2216810.0,,4155500.0,438762.0,4197203.0
2019-06-24 20:52,,,,,,,,,,,,,122410.0,3054927.0,1671470.0,,,,,,344850.0,,,
2019-06-24 20:55,10427410.0,,,12284900.0,20924470.0,1979186.0,86987.0,15460.0,217780.0,143980.0,9809960.0,1284170.0,122410.0,3054930.0,,4836204.7,23480.0,514930.0,152520.0,2216810.0,,4155530.0,438762.0,4197203.0
2019-06-24 20:56,,,,,,,,,,,,,,,,,,,,,344850.0,,,
2019-06-24 20:58,,,,,,,,,,,,,,,1671470.0,,,,,,,,,
2019-06-24 21:00,10427410.0,,,12285000.0,20924510.0,1979195.0,86987.0,15460.0,217780.0,143980.0,9809990.0,1284170.0,122410.0,3054935.0,,4836204.7,23480.0,514930.0,152520.0,2216810.0,,4155540.0,,
2019-06-24 21:01,,,,,,,,,,,,,,,1671470.0,,,,,,344860.0,,438762.0,4197203.0
2019-06-24 21:10,10427410.0,,,12285000.0,20924560.0,1979213.0,86987.0,15460.0,217790.0,143980.0,9810030.0,1284180.0,122410.0,3054945.0,,4836204.7,23480.0,514930.0,152520.0,2216830.0,,4155540.0,438762.0,4197203.0
2019-06-24 21:11,,,,,,,,,,,,,,,1671470.0,,,,,,344860.0,,,
2019-06-24 21:15,10427410.0,,,12285000.0,20924560.0,1979222.0,86987.0,15460.0,217790.0,143980.0,9810050.0,1284180.0,122410.0,3054949.0,1671470.0,4836204.7,23480.0,514930.0,152520.0,2216850.0,344860.0,4155550.0,,
2019-06-24 21:17,,,,,,,,,,,,,,,,,,,,,,,438762.0,4197203.0
2019-06-24 21:25,10427410.0,,,12285100.0,20924610.0,1979241.0,86987.0,15460.0,217800.0,143980.0,9810090.0,1284180.0,122410.0,3054959.0,,,,514930.0,152520.0,2216850.0,344860.0,4155550.0,438762.0,4197203.0
2019-06-24 21:28,,,,,,,,,,,,,,,1671470.0,4836204.7,23480.0,,,,,,,
2019-06-24 21:30,10427410.0,,,12285100.0,20924630.0,1979250.0,86987.0,15460.0,217800.0,143980.0,9810110.0,,122410.0,3054964.0,,4836204.7,23480.0,514930.0,152520.0,2216850.0,344860.0,4155570.0,438762.0,4197203.0
2019-06-24 21:33,,,,,,,,,,,,1284190.0,,,,,,,,,,,,
